contract_address,chain,protocol,method_id,method,avg_non_null_user_balance,absolute_executions,%,cum %
0x37e60f80d921dc5e7f501a7130f31f6548dba564,arb,,0x439370b1,,25792.10414,20,0.01%,85.03%
0x857ffc55b1aa61a7ff847c82072790cae73cd883,eth,,0x095ea7b3,,112368.4986,20,0.01%,85.05%
0x34c0bd5877a5ee7099d0f5688d65f4bb9158bde2,eth,,0xb1a1a882,,804502.3487,20,0.01%,85.06%
0x00000000005bbb0ef59571e58418f9a4357b68a0,eth,,0x3dbe1c55,,2006852.473,20,0.01%,85.07%
0x742b70151cd3bc7ab598aaff1d54b90c3ebc6027,eth,,0x312ff839,,2447161.43,20,0.01%,85.08%
0x0cab6977a9c70e04458b740476b498b214019641,linea,,0x744773f1,,65148.00417,20,0.01%,85.09%
0xe08efb59e053a586415272c15cdf62758c698739,arb,,0xaff6cbf1,,127279.01,20,0.01%,85.10%
0x43cf1856606df2cb22aedba1a3e23725f1594e81,arb,,0x095ea7b3,,82254.97667,20,0.01%,85.11%
0x2f1c1492f6057808c3fd16eef67e0237fbaebf4b,base,,0xb6b55f25,,428297.5275,20,0.01%,85.12%
0x510581cefd1a4c651aa6727957f283c665647485,linea,,0xa22cb465,,25268.0981,20,0.01%,85.13%
0x05df72d911e52ab122f7d9955728bc96a718782c,matic,,0x9c8d4156,,127175.535,20,0.01%,85.14%
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,arb,,0xa9059cbb,,60295.18933,20,0.01%,85.15%
0x0f5d2fb29fb7d3cfee444a200298f468908cc942,eth,,0xa9059cbb,,3404573,20,0.01%,85.16%
0x0092ca750b75789caaf1cb27c94dbf8551effd19,bsc,,0xff9caad6,,24822.335,20,0.01%,85.17%
0xc873fecbd354f5a56e00e710b90ef4201db2448d,arb,,0x5b0d5984,,549981.877,20,0.01%,85.18%
0xc873fecbd354f5a56e00e710b90ef4201db2448d,arb,,0xac3893ba,,341671.49,20,0.01%,85.19%
0x4c19596f5aaff459fa38b0f7ed92f11ae6543784,eth,,0xa9059cbb,,3404573,20,0.01%,85.20%
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,op,,0xa6886da9,,562907.9242,20,0.01%,85.21%
0x102442a3ba1e441043154bc0b8a2e2fb5e0f94a7,arb,,0xe8eda9df,,197208.94,20,0.01%,85.22%
0x71625ccd8157c123172d457ae947fb4130a05932,arb,,0x095ea7b3,,59645.176,20,0.01%,85.23%
0xf4b88d6421f7f95461c808d8d1625b2e45b823a7,eth,,0x23b872dd,,2302.46,20,0.01%,85.24%
0xaa277cb7914b7e5514946da92cb9de332ce610ef,arb,,0x88316456,,80950.47167,20,0.01%,85.25%
0x38e382f74dfb84608f3c1f10187f6bef5951de93,eth,,0x095ea7b3,,1045373.137,20,0.01%,85.26%
0xa4838122c683f732289805fc3c207febd55babdd,bsc,,0x23b872dd,,36466.64,20,0.01%,85.27%
0xbb505c54d71e9e599cb8435b4f0ceec05fc71cbd,base,,0x1f679626,,414537.613,20,0.01%,85.28%
0x9e22ebec84c7e4c4bd6d4ae7ff6f4d436d6d8390,eth,,0x6e553f65,,1640797.738,20,0.01%,85.29%
0xce6e54daa1ea95fb3530859d69d4bdb978dd821b,eth,,0x095ea7b3,,109836.4036,20,0.01%,85.30%
0xdac17f958d2ee523a2206206994597c13d831ec7,eth,,0x23b872dd,,18237.21,20,0.01%,85.31%
0x19ceead7105607cd444f5ad10dd51356436095a1,base,,0x84a7f3dd,,13506.5275,20,0.01%,85.32%
0x0c03dcc120b9374a59aaf855932229a20f7268e0,op,,0x82cee55c,,3226312.76,20,0.01%,85.33%
0x34b4df75a17f8b3a6eff6bba477d39d701f5e92c,eth,,0x23b872dd,,2302.46,20,0.01%,85.34%
0xa0c68c638235ee32657e8f720a23cec1bfc77c77,eth,,0x3805550f,,1608194.46,20,0.01%,85.35%
0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,avax,,0x2e1a7d4d,,1100026.236,20,0.01%,85.36%
0x780de722234532f7d61ca3d147574f44a85c4244,linea,,0x1a3e7c8b,,34306.63789,19,0.01%,85.37%
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,bsc,,0x4630a0d8,,216928.1442,19,0.01%,85.38%
0x7dac480d20f322d2ef108a59a465ccb5749371c4,base,,0xa0712d68,,2400658.629,19,0.01%,85.39%
0x9dd4a2a1db6bc1168de7d758208abb109d9a386a,linea,,0xd204c45e,,54064.66684,19,0.01%,85.40%
0x15b2fb8f08e4ac1ce019eadae02ee92aedf06851,arb,,0x095ea7b3,,205064.5282,19,0.01%,85.41%
0xea52c6f9f6073639cfb5f5736d00d7aa8a512ac0,eth,,0x4a9f3683,,3557.3,19,0.01%,85.42%
0x10541b07d8ad2647dc6cd67abd4c03575dade261,base,,0xeea0d7b2,,727396.355,19,0.01%,85.43%
0x240d5645bffaf6f8bc3586e459a4155f270bcb3b,zksync,,0xac9650d8,,858620.3621,19,0.01%,85.44%
0x253553366da8546fc250f225fe3d25d0c782303b,eth,,0xf14fcbc8,,20759.63294,19,0.01%,85.45%
0x154388a4650d63acc823e06ef9e47c1eddd3cbb2,arb,,0x095ea7b3,,222344.55,19,0.01%,85.46%
0x5283d291dbcf85356a21ba090e6db59121208b44,eth,,0x095ea7b3,,172115.5047,19,0.01%,85.47%
0x0c03dcc120b9374a59aaf855932229a20f7268e0,op,,0x9c421449,,3226312.76,19,0.01%,85.48%
0x550e7e236912daa302f7d5d0d6e5d7b6ef191f04,arb,,0xac9650d8,,12506.73,19,0.01%,85.49%
0x3a23f943181408eac424116af7b7790c94cb97a5,arb,,0x00000195,,66233.62632,19,0.01%,85.50%
0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,eth,,0xa9059cbb,,1012763.433,19,0.01%,85.51%
0x1a640bf545e04416df6ffa2f9cc4813003e52649,zksync,,0x7ba0e2e7,,27430.58263,19,0.01%,85.52%
0xedf439424d707152aaa843520ffcdb41e1745e50,eth,,0x02327c0a,,108720.0313,19,0.01%,85.53%
0x273ca93a52b817294830ed7572aa591ccfa647fd,base,,0x1249c58b,,32864.37105,19,0.01%,85.54%
0x253553366da8546fc250f225fe3d25d0c782303b,eth,,0xacf1a841,,64669.36643,19,0.01%,85.55%
0xfa4fff6d30b44686c15ce3d5e3e983ced8edf308,base,,0x520d70c9,,37027.85167,19,0.01%,85.56%
0x7e7a0e201fd38d3adaa9523da6c109a07118c96a,bsc,,0xc2288147,,145525.3451,19,0.01%,85.57%
0x397ba024301a1295f001a386ed5c32883e106d3f,ftm,,0x82cee55c,,3226312.76,19,0.01%,85.58%
0x3ed9acaac7bd974eb83a8ea6432a239e3c829d5d,op,,0x095ea7b3,,61261.56917,19,0.01%,85.59%
0x5673b6e6e51de3479b8deb22df46b12308db5e1e,zksync,,0x126928c4,,43128.2675,19,0.01%,85.60%
0xb4315e873dbcf96ffd0acd8ea43f689d8c20fb30,arb,,0xb066ea7c,,341684.2165,19,0.01%,85.61%
0x39a9728fb398583154e6cc5e3defa60908f58e2f,eth,,0x095ea7b3,,177286.0617,19,0.01%,85.62%
0x231a6bd8eb88cfa42776b7ac575cecaf82bf1e21,eth,,0x095ea7b3,,147802.429,19,0.01%,85.63%
0x9a103ab4fe2de5db16338b16fd7550d21d7b8db6,eth,,0xd71f11fb,,357014.7389,19,0.01%,85.64%
0x85fd2da31262d26471c738ce357a3767635a0956,arb,,0x126928c4,,8198.904,19,0.01%,85.65%
0xf8c18df7509c03b45e6247b2b9e73fcadef24dd6,eth,,0x23b872dd,,2302.46,19,0.01%,85.66%
0x64c0751da0769b0cbabf130ceda535c4254dcd9e,bsc,,0xaf54673a,,13993.37,19,0.01%,85.67%
0x269727f088f16e1aea52cf5a97b1cd41daa3f02d,base,,0xe0db3fcf,,1128865.803,19,0.01%,85.68%
0x60f80121c31a0d46b5279700f9df786054aa5ee5,eth,,0x23b872dd,,2302.46,19,0.01%,85.69%
0x9a6735518847e59b71530512941afdf014a8a74b,arb,,0x9dbb844d,,1716908.976,19,0.01%,85.70%
0x3b72616376652cc82f17dd7a9b58f71cdb3b98b0,arb,,0xbc8df09e,,125573.472,19,0.01%,85.71%
0x01f2d0bd6ea5f04547f671157285025708a200e8,eth,,0x6a761202,,3557.3,19,0.01%,85.72%
0x5f18ea482ad5cc6bc65803817c99f477043dce85,eth,,0xa9059cbb,,3404573,19,0.01%,85.73%
0xf4b1486dd74d07706052a33d31d7c0aafd0659e1,arb,,0x573ade81,,188754.99,19,0.01%,85.74%
0xc1d12f7aab7b1b7efea50085be0422499d944f17,eth,,0xb1a47064,,125262.1395,19,0.01%,85.75%
0x157ad40f43e26e72909f16bb07f2ca97466df849,eth,,0x23b872dd,,2302.46,19,0.01%,85.76%
0xd0a40eb7fd94ee97102ba8e9342243a2b2e22207,eth,,0x2b218022,,53110.405,19,0.01%,85.77%
0xb86b3e16b6b960fd822849fd4b4861d73805879b,linea,,0x07432196,,80806.165,19,0.01%,85.78%
0xe1c14b9f065dead2e89ee35382f8bd42bdb87a04,arb,,0x90cc74ac,,27464.18,19,0.01%,85.78%
0xa219439258ca9da29e9cc4ce5596924745e12b93,linea,,0x095ea7b3,,30833.70364,19,0.01%,85.79%
0x32bb5a147b5371fd901aa4a72b7f82c58a87e36d,eth,,0xa22cb465,,217452.7274,19,0.01%,85.80%
0x6c2c06790b3e3e3c38e12ee22f8183b37a13ee55,arb,,0x095ea7b3,,86867.97457,19,0.01%,85.81%
0x3d0f8df262c1ae46b4af8381f769f7f2872a0d5d,base,,0xc00007b0,,116854.0533,19,0.01%,85.82%
0x53bf833a5d6c4dda888f69c22c88c9f356a41614,arb,,0x87b21efc,,70384.886,19,0.01%,85.83%
0x91f45aa2bde7393e0af1cc674ffe75d746b93567,base,,0x095ea7b3,,537740.151,19,0.01%,85.84%
0x26e4cbc1579de5ec141e6b2218b54c895d98ee28,avax,,0x21ea0c37,,36466.64,19,0.01%,85.85%
0xb9f599ce614feb2e1bbe58f180f370d05b39344e,eth,,0x23b872dd,,36466.64,19,0.01%,85.86%
0x397ba024301a1295f001a386ed5c32883e106d3f,ftm,,0x9c421449,,3226312.76,19,0.01%,85.87%
0xa0246c9032bc3a600820415ae600c6388619a14d,eth,,0xa9059cbb,,3404573,19,0.01%,85.88%
0xac313d7491910516e06fbfc2a0b5bb49bb072d91,matic,,0xe56461ad,,3875.145,19,0.01%,85.89%
0xc67b7cb2fff1d9eb5ccccea39b4395de890d8f5e,arb,,0x4e71d92d,,164557.466,19,0.01%,85.90%
0x6bded42c6da8fbf0d2ba55b2fa120c5e0c8d7891,base,,0x791ac947,,806.838689,19,0.01%,85.91%
0x24fcfc492c1393274b6bcd568ac9e225bec93584,base,,0x095ea7b3,,436934.5092,19,0.01%,85.92%
0x3845badade8e6dff049820680d1f14bd3903a5d0,eth,,0xa9059cbb,,1704795.8,19,0.01%,85.93%
0x269727f088f16e1aea52cf5a97b1cd41daa3f02d,arb,,0xe0db3fcf,,1128865.803,19,0.01%,85.94%
0x7dac480d20f322d2ef108a59a465ccb5749371c4,matic,,0xf5c358c6,,2600363.542,19,0.01%,85.95%
0x584a4dd38d28fd1ea0e147ba7b70aed29a37e335,eth,,0x23b872dd,,36466.64,19,0.01%,85.96%
0xf93fc7d6508ae2faf8fc5675e896bc38d6e7212c,arb,,0x095ea7b3,,150985.2488,19,0.01%,85.97%
0xc274a97f1691ef390f662067e95a6eff1f99b504,eth,,0xa22cb465,,72965.9,19,0.01%,85.98%
0xb528edbef013aff855ac3c50b381f253af13b997,eth,,0x095ea7b3,,176735.4372,19,0.01%,85.99%
0xd68089d9daa2da7888b7ef54158480e09ecc3580,arb,,0xe6f1daf2,,5890407.76,19,0.01%,86.00%
0x1195cf65f83b3a5768f3c496d3a05ad6412c64b7,bsc,,0xd123b4d8,,25580.2075,18,0.01%,86.01%
0x85e90a5430af45776548adb82ee4cd9e33b08077,base,,0x095ea7b3,,204552.2927,18,0.01%,86.02%
0xb0d94258bcee18c3fcfbd6b0ac336cdf4e2b67a9,base,,0x9dbb844d,,53615.69818,18,0.01%,86.03%
0xf3f04555f8fda510bfc77820fd6eb8446f59e72d,arb,,0x1eb1cff0,,1620599.832,18,0.01%,86.04%
0x37d4bfc8c583d297a0740d734b271eac9a88ade4,linea,,0x183ff085,,42968.23778,18,0.01%,86.05%
0xe49dee5353bea74caf65089237005198a14f7c83,op,,0xac16c7cb,,81461.42513,18,0.01%,86.06%
0x6f26bf09b1c792e3228e5467807a900a503c0281,op,,0x1186ec33,,2208157.55,18,0.01%,86.06%
0xcd4b2e538c9d2c1ca117c8f5f2e8fa56f6ba1069,matic,,0x1249c58b,,81333.59444,18,0.01%,86.07%
0x72e4f9f808c49a2a61de9c5896298920dc4eeea9,eth,,0x095ea7b3,,69153.32395,18,0.01%,86.08%
0x968d6a288d7b024d5012c0b25d67a889e4e3ec19,base,,0x095ea7b3,,96137.6513,18,0.01%,86.09%
0x046eee2cc3188071c02bfc1745a6b17c656e3f3d,eth,,0x23b872dd,,36466.64,18,0.01%,86.10%
0x6478cc99cbee8857330f37aaebe80ad4b1987745,arb,,0x872ae0df,,50044.87,18,0.01%,86.11%
0x3d9e2d8af6ff16a62217c8a559ee5987c72acb86,base,,0xc00007b0,,167676.675,18,0.01%,86.12%
0x227a3035f334418d22050b2a6e43599d812ee4dd,eth,,0x02327c0a,,128600.868,18,0.01%,86.13%
0x43737be83cd4f69618f1e21bf3071626ac402094,eth,,0x23b872dd,,2302.46,18,0.01%,86.14%
0xaaa1ee8dc1864ae49185c368e8c64dd780a50fb7,arb,,0xeb8738f5,,137984.234,18,0.01%,86.15%
0xbcc0ae34fcac10bda255d38356cfeb675908ee60,arb,,0x4446e4a8,,3918.79,18,0.01%,86.16%
0xa9e8acf069c58aec8825542845fd754e41a9489a,eth,,0x095ea7b3,,42584.20525,18,0.01%,86.17%
0x323665443cef804a3b5206103304bd4872ea4253,arb,,0x095ea7b3,,947557.4394,18,0.01%,86.18%
0x0bca65bf4b4c8803d2f0b49353ed57caaf3d66dc,op,,0xdb6b5246,,49216.31636,18,0.01%,86.19%
0x5454cf5584939f7f884e95dba33fecd6d40b8fe2,base,,0xf3931d5d,,10316655.74,18,0.01%,86.19%
0x39da41747a83aee658334415666f3ef92dd0d541,eth,,0x09ba153d,,49199.43556,18,0.01%,86.20%
0xde41799de5fb357f501dd9386acee424e816f7a6,base,,0xb6b55f25,,116854.0533,18,0.01%,86.21%
0x96662f375a9734654cb57bbfeb31db9dd7784a7f,ftm,,0x4e71d92d,,12784.395,18,0.01%,86.22%
0x06eb48763f117c7be887296cdcdfad2e4092739c,base,,0xe2bbb158,,33122.11,18,0.01%,86.23%
0x0aa1582bebf8d96ea384b6829a5d41278579cd88,eth,,0x095ea7b3,,93409.32846,18,0.01%,86.24%
0x111fc50541cf398857df38fa23d586c18e0f96ce,eth,,0xa9059cbb,,54094.14833,18,0.01%,86.25%
0xa3d1a8deb97b111454b294e2324efad13a9d8396,arb,,0x095ea7b3,,4114055.929,18,0.01%,86.26%
0x8c282c35b5e1088bb208991c151182a782637699,eth,,0x095ea7b3,,119525.2,18,0.01%,86.27%
0x924142568e43ed1b5c5556767fe986d880fbef87,arb,,0xdd752e55,,2935958,18,0.01%,86.28%
0x471d9c4ae310fbcacc9f3c6d2ced1e520ba514d8,arb,,0x82cee55c,,3226312.76,18,0.01%,86.29%
0x91f45aa2bde7393e0af1cc674ffe75d746b93567,base,,0xa9059cbb,,19490.74,18,0.01%,86.30%
0xb49c4e680174e331cb0a7ff3ab58afc9738d5f8b,op,,0xed995307,,25488.811,18,0.01%,86.31%
0xa35b1b31ce002fbf2058d22f30f95d405200a15b,eth,,0x095ea7b3,,3161372.415,18,0.01%,86.32%
0xd79bb960dc8a206806c3a428b31bca49934d18d7,arb,,0x095ea7b3,,195387.278,18,0.01%,86.32%
0x37a56cdcd83dce2868f721de58cb3830c44c6303,bsc,,0x095ea7b3,,10640.37714,18,0.01%,86.33%
0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,eth,,0xa9059cbb,,3404573,18,0.01%,86.34%
0x790d8848bbad7fb92831a9a2092ed3e91b7ffe11,eth,,0x1feed31f,,772121.572,18,0.01%,86.35%
0x4200000000000000000000000000000000000042,op,,0xa9059cbb,,30668.12083,18,0.01%,86.36%
0x131642c019af815ae5f9926272a70c84ae5c37ab,base,,0x8bf122da,,28873.04,18,0.01%,86.37%
0xc46233dd3775c858a926b2b2d398bea7ca69499c,arb,,0x3ef009ef,,2605882.121,18,0.01%,86.38%
0x787c09494ec8bcb24dcaf8659e7d5d69979ee508,zksync,,0x095ea7b3,,28988.9325,18,0.01%,86.39%
0x5ac04b69bde6f67c0bd5d6ba6fd5d816548b066a,avax,,0x095ea7b3,,83522.43,18,0.01%,86.40%
0x284ddada0b71f2d0d4e395b69b1013dbf6f3e6c1,base,,0x095ea7b3,,128116.03,18,0.01%,86.41%
0x01783cbc4e3b7579ca2b2692774f3eace0f611ee,base,,0x837d8cf4,,36466.64,18,0.01%,86.42%
0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,op,,0x095ea7b3,,422110.6082,18,0.01%,86.43%
0x9c68cd0568eb47bad36ecd8090e6c1d1396a7783,base,,0x01,,117207.11,18,0.01%,86.44%
0xa1a52e35bf516edbd166d9a1b0097cbf11483a5d,eth,,0xa9059cbb,,3404573,18,0.01%,86.44%
0xf25485901827686bc9012905ccea9843c696eddc,base,,0x6786062f,,110247.8967,18,0.01%,86.45%
0x7a0bea791a3fde0911f910f3fa5875f5b4a294e1,base,,0x2e4dbe8f,,17700.69182,18,0.01%,86.46%
0x8e86e46278518efc1c5ced245cba2c7e3ef11557,zksync,,0x095ea7b3,,3136330.69,18,0.01%,86.47%
0x49ad262c49c7aa708cc2df262ed53b64a17dd5ee,eth,,0x5b8d8b33,,135803.21,18,0.01%,86.48%
0x18f880a04f8ad0da98414672184146d17fe1d2da,base,,0xc00007b0,,197208.94,17,0.01%,86.49%
0xf6d1b85af155229acd7b523601148585a1ff67c6,matic,,0x4d8eb822,,13486.06162,17,0.01%,86.50%
0x924142568e43ed1b5c5556767fe986d880fbef87,arb,,0x718f2430,,2935958,17,0.01%,86.51%
0x0e3efd5be54cc0f4c64e0d186b0af4b7f2a0e95f,eth,,0x7b0472f0,,46227.93118,17,0.01%,86.52%
0xa2ab69a98a30050afce7e9ecd39231223d74fd09,eth,,0xb07b8764,,82558.12687,17,0.01%,86.53%
0xbaac2b4491727d78d2b78815144570b9f2fe8899,eth,,0x095ea7b3,,181357.8622,17,0.01%,86.53%
0x6bded42c6da8fbf0d2ba55b2fa120c5e0c8d7891,base,,0xb6f9de95,,806.838689,17,0.01%,86.54%
0xe3d1a117df7dcac2eb0ac8219341bad92f18dac1,ftm,,0x7ac09bf7,,500101.295,17,0.01%,86.55%
0xf6e584f37c1c8c5bc66f025370bfe1c802830fe5,base,,0x21ea0c37,,36466.64,17,0.01%,86.56%
0xc55126051b22ebb829d00368f4b12bde432de5da,eth,,0xa9059cbb,,176466.6898,17,0.01%,86.57%
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,arb,,0xe40f2460,,86355.08286,17,0.01%,86.58%
0x068579f7d6f8ff03f2ea134d3f8852424d8b0062,bsc,,0xc002c4d6,,166828.21,17,0.01%,86.59%
0x532f27101965dd16442e59d40670faf5ebb142e4,base,,0x095ea7b3,,54238.7097,17,0.01%,86.60%
0x9168765ee952de7c6f8fc6fad5ec209b960b7622,eth,,0x8c3152e9,,3767690.991,17,0.01%,86.60%
0x033f193b3fceb22a440e89a2867e8fee181594d9,arb,,0x095ea7b3,,91744.19091,17,0.01%,86.61%
0x9702230a8ea53601f5cd2dc00fdbc13d4df4a8c7,avax,,0xa9059cbb,,59932.10167,17,0.01%,86.62%
0x86ca30bef97fb651b8d866d45503684b90cb3312,op,,0xeea0d7b2,,613417.08,17,0.01%,86.63%
0x838ca7020452b9b29bae7c3a116da3dc978dfc73,arb,,0x4e71d92d,,53091.58,17,0.01%,86.64%
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,arb,,0x23b872dd,,36466.64,17,0.01%,86.65%
0x6f3319133e125d159ba34a4d3e0d0d55aa46e372,arb,,0x095ea7b3,,2935958,17,0.01%,86.66%
0x8ab178c07184ffd44f0adff4ea2ce6cfc33f3b86,base,,0x31e69d2d,,323558.0636,17,0.01%,86.67%
0x74a09653a083691711cf8215a6ab074bb4e99ef5,eth,,0xf6326fb3,,3469857.67,17,0.01%,86.67%
0x74ccbe53f77b08632ce0cb91d3a545bf6b8e0979,arb,,0x095ea7b3,,2751236.8,17,0.01%,86.68%
0x0f7b3f5a8fed821c5eb60049538a548db2d479ce,eth,,0x23b872dd,,36466.64,17,0.01%,86.69%
0xc8b6950e0654a7368ce1a8855ed90e987dac2d8d,eth,,0x379607f5,,841632.238,17,0.01%,86.70%
0x812de7b8cc9dc7ad5bc929d3337bfb617dcc7949,zksync,,0x1249c58b,,24536.095,17,0.01%,86.71%
0x557cc8dc392f8a3b41f6cf9c5595560ace59a8fb,arb,,0xf2e16b3c,,0,17,0.01%,86.72%
0x3b72616376652cc82f17dd7a9b58f71cdb3b98b0,arb,,0xe7c0d71f,,125573.472,17,0.01%,86.73%
0x00000000000000adc04c56bf30ac9d3c0aaf14dc,arb,,0x87201b41,,583783.499,17,0.01%,86.74%
0x398baa6ffc99126671ab6be565856105a6118a40,avax,,0xfbee349d,,69838.63,17,0.01%,86.74%
0x1111111254eeb25477b68fb85ed929f73a960582,eth,,0x9570eeee,,470211.769,17,0.01%,86.75%
0x3e8006cc1c86449e27f41be8938f90f6918f8cf9,eth,,0x02327c0a,,24368.81254,17,0.01%,86.76%
0xddc80e37f560f4da5e7039ae60501c7074ab44cd,base,,0xe2bbb158,,210965.823,17,0.01%,86.77%
0x22f3711aea16e12cb7b8c1d39d3acdea239b91e7,bsc,,0xffd8121b,,10667.70667,17,0.01%,86.78%
0x61aad0924a686d07c52e05638a0ac6f66b04ccad,op,,0x434dcfba,,104419.94,17,0.01%,86.79%
0xed3217646d10d40e1eaae150e004aa2bdcfcea62,zksync,,0x72f66b67,,25323.02462,17,0.01%,86.80%
0x777777e8850d8d6d98de2b5f64fae401f96eff31,base,,0xf54f216a,,27172.72636,17,0.01%,86.81%
0x0b2402144bb366a632d14b83f244d2e0e21bd39c,arb,,0x0f5287b0,,940854.0671,17,0.01%,86.81%
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,eth,,0xea598cb0,,2998902.54,17,0.01%,86.82%
0x48b07695c41aac54cc35f56af25573dd19235c6f,arb,,0xfb4b71bb,,95904.06,17,0.01%,86.83%
0x3b72616376652cc82f17dd7a9b58f71cdb3b98b0,arb,,0xfdee8167,,191146.6267,17,0.01%,86.84%
0x177c3973b16c16fb5d934ca92b6e6afb03383268,eth,,0x095ea7b3,,56658.4081,17,0.01%,86.85%
0xce0e4e4d2dc0033ce2dbc35855251f4f3d086d0a,bsc,,0xcfc93274,,49185.66816,17,0.01%,86.86%
0xce16f69375520ab01377ce7b88f5ba8c48f8d666,op,,0x846a1bc6,,112449.6894,17,0.01%,86.87%
0xd07d35368e04a839dee335e213302b21ef14bb4a,arb,,0x095ea7b3,,192515.6942,17,0.01%,86.88%
0x72ce9c846789fdb6fc1f34ac4ad25dd9ef7031ef,eth,,0xd2ce7d65,,2212463.98,17,0.01%,86.88%
0xb7d488da393b4f34813dabeb295931a2b86ea505,base,,0x6a627842,,22800.04,17,0.01%,86.89%
0x32226588378236fd0c7c4053999f88ac0e5cac77,arb,,0x5ae401dc,,559137.1743,17,0.01%,86.90%
0xf047ab4c75cebf0eb9ed34ae2c186f3611aeafa6,eth,,0xf3fef3a3,,1728482.933,17,0.01%,86.91%
0x04fa0d235c4abf4bcf4787af4cf447de572ef828,eth,,0xa9059cbb,,1715365.92,17,0.01%,86.92%
0x710287d1d39dcf62094a83ebb3e736e79400068a,eth,,0x095ea7b3,,100188.2585,17,0.01%,86.93%
0xaaa2564deb34763e3d05162ed3f5c2658691f499,arb,,0x7ac09bf7,,495165.57,17,0.01%,86.94%
0xc90e88d30b99442b6994915f3b146ce3d55982d9,base,,0x095ea7b3,,116854.0533,17,0.01%,86.95%
0x07e49d5de43dda6162fa28d24d5935c151875283,arb,,0x095ea7b3,,1481058.42,17,0.01%,86.95%
0xecb5df8f302706bc0a8f383904b67663b886a9e1,base,,0xf3b0732a,,0,17,0.01%,86.96%
0x4370e48e610d2e02d3d091a9d79c8eb9a54c5b1c,eth,,0x82cee55c,,3226312.76,17,0.01%,86.97%
0x32f05f390217990404392a4ddaf39d31db4aff77,op,,0xf3931d5d,,15188936,17,0.01%,86.98%
0x65778953d291dd1e3a97c6b4d8beea188b650077,base,,0x69a467a4,,86527.17,17,0.01%,86.99%
0x89b2249d7fbb30765d94c163929cd04b5afa77e3,arb,,0x211f0036,,178512.264,17,0.01%,87.00%
0xb4315e873dbcf96ffd0acd8ea43f689d8c20fb30,avax,,0x8efc2b2c,,78958.81857,17,0.01%,87.01%
0xb3c40b02f38f61f3d141c325c19f35b1f9df99ca,arb,,0x35347fc5,,323269.77,17,0.01%,87.02%
0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,avax,,0xa9059cbb,,1145595.021,17,0.01%,87.02%
0xf21661d0d1d76d3ecb8e1b9f1c923dbfffae4097,eth,,0x23b872dd,,36466.64,16,0.01%,87.03%
0xc71b5f631354be6853efe9c3ab6b9590f8302e81,eth,,0xa9059cbb,,21877.90235,16,0.01%,87.04%
0x802489fe61792107f42a0e1dd1e988c0af8ce193,eth,,0x02327c0a,,128598.0308,16,0.01%,87.05%
0xa062ae8a9c5e11aaa026fc2670b0d65ccc8b2858,op,,0x0dede6c4,,1892278.896,16,0.01%,87.06%
